1,28
5,27
7,27
10,33
18,26
20,33
24,21
28,32
30,32
39,47
43,38
45,43
47,29
50,36
52,35
53,34
56,30
59,32
60,34
62,24
63,28
65,29
67,32
72,30
76,44
79,36
86,32
91,28
106,32
114,37
126,30
127,31
132,32
136,37
137,43
143,30
160,26
162,37
164,39
166,31
174,42
175,44
180,41
192,29
198,31
202,39
220,28
224,31
228,31
229,29
231,42
234,43
241,41
249,42
250,32
251,53
256,31
260,39
276,51
277,29
279,58
282,26
287,30
290,46
295,38
302,34
306,39
307,33
309,35
312,32
313,52
315,46
317,24
325,46
328,53
329,46
332,33
334,28
339,27
343,26
344,37
357,27
358,41
364,55
367,40
368,35
369,30
375,29
379,45
388,31
389,39
393,31
400,35
404,33
409,51
412,32
416,32
417,28
419,40
420,32
427,42
433,30
435,34
437,33
442,30
451,26
454,37
455,40
456,32
457,40
463,28
468,30
469,31
472,32
478,26
483,38
486,34
488,32
490,34
492,40
501,25
507,36
510,48
518,29
530,34
531,40
532,32
536,34
537,24
550,36
553,30
557,36
560,48
562,28
568,35
581,31
582,31
586,40
598,31
601,30
608,30
609,28
610,30
612,37
616,29
621,39
622,35
624,27
630,32
633,46
634,30
640,41
649,33
651,27
654,29
658,42
667,24
670,28
672,29
673,62
675,49
677,30
681,58
686,40
688,36
699,42
701,31
705,51
707,38
708,34
714,39
723,35
730,44
734,43
736,28
744,32
746,25
752,34
755,31
758,37
762,29
780,40
781,38
784,27
786,31
788,31
790,32
803,38
804,42
811,24
813,27
814,50
819,25
820,29
830,37
835,31
837,52
841,39
855,60
863,36
870,29
874,55
877,47
884,32
888,32
896,33
900,39
907,45
910,29
922,33
926,28
927,49
928,33
929,33
931,28
933,26
934,29
941,27
952,43
957,28
960,36
963,28
968,38
969,39
982,28
986,22
987,35
988,26
1001,25
1015,36
1018,34
1019,37
1021,32
1026,55
1031,35
1035,26
1038,25
1040,35
1046,28
1050,23
1053,27
1055,33
1057,38
1060,31
1062,23
1064,39
1076,31
1089,32
1094,35
1098,38
1102,38
1106,31
1107,28
1108,28
1114,31
1115,30
1116,29
1124,29
1127,41
1129,29
1132,26
1133,30
1139,56
1142,36
1146,57
1151,35
1153,39
1156,30
1157,37
1160,27
1167,43
1170,45
1183,61
1184,35
1198,31
1206,31
1208,33
1212,39
1213,58
1216,31
1217,36
1230,36
1243,38
1252,32
1253,28
1254,41
1257,30
1259,30
1262,32
1273,38
1277,35
1281,39
1300,29
1303,36
1304,40
1311,42
1315,33
1319,47
1321,30
1323,26
1324,34
1327,40
1330,30
1331,29
1335,25
1341,28
1345,31
1346,36
1355,29
1362,47
1378,29
1380,33
1384,39
1390,46
1392,31
1400,32
1402,24
1418,33
1428,32
1435,29
1444,32
1449,38
1453,31
1454,48
1460,31
1463,35
1467,37
1469,28
1470,27
1476,36
1485,38
1486,30
1498,29
1505,28
1515,29
1519,33
1534,39
1536,38
1537,30
1544,47
1545,35
1546,30
1551,37
1558,30
1559,29
1565,38
1566,28
1569,27
